nl|bewoners komt in een voormalig zorgpand aan de Schependomlaan 83, naast de Petruskerk. Verslavingsinstantie IrisZorg
nl|is de beheerder. Voorzitter Marjon Otten van wijkvereniging Dorpsbelang Hees laat weten ontsteld te zijn:
nl|,,We zijn verbijsterd dat de gemeente dit wil met een dergelijke doelgroep. Niemand heeft ons
nl|wat gevraagd, het is ons gewoon medegedeeld. Onacceptabel.â€ â€˜Kan niet andersâ€™ Wethouder Grete Visser (Zorg)
nl|zegt dat de gemeente simpelweg niet anders kan. ,,De nieuwe voorziening is per direct en
nl|keihard nodig, omdat er door corona en het verplichte afstand houden tijdelijk minder plekken beschikbaar
nl|zijn in de huidige opvangcentra. Ook komt de winter eraan. Niemand wil dat deze mensen
nl|op straat moeten slapen en bevriezen.â€ Het gebouw aan de Schependomlaan is volgens Visser ideaal,
nl|mede vanwege de directe beschikbaarheid. ,,We hebben een plek nodig waar we direct aan de
nl|gang kunnen. Er heeft tot voor kort een zorginstelling gezeten (stichting Zahet, red.), huisvesting van
nl|17 mensen past in de huidige vergunning.â€ Begrip voor buurtbewoners In en rond het gebouw
nl|kunnen de nieuwe bewoners activiteiten ontwikkelen als schoonmaken, tuinieren, koken, de was doen en sporten.
nl|Visser spreekt van een noodzakelijke voorziening, maar zegt ook te begrijpen dat omwonenden niet op
nl|een dak- en thuislozenvoorziening in hun buurt zitten te wachten. ,,Daarom zeggen we toe dat
nl|het maximaal voor twee jaar is. En ik beloof dat we er alles aan doen
nl|om eventuele overlast binnen de perken te houden. Buurtbewoners kunnen rechtstreeks bellen met buurtbeheerders. Ook
nl|komen er strenge afspraken voor een leefbare situatie.â€ Geen cameratoezicht Volgens Visser komt er geen
nl|cameratoezicht. ,,Omdat dit niet nodig is. De doelgroep die hier geplaatst wordt, heeft nog volop
nl|uitzicht op een normaal leven, het is de minder zware groep daklozen. Gaan ze over
nl|de schreef, dan is dit voor hen ook einde oefening. Dat willen deze mensen niet.â€
nl|Voorzitter Otten zegt namens de wijkbewoners geen vertrouwen te hebben in de beloftes van de
nl|gemeente. ,,We zitten dicht bij het centrum van de stad, we krijgen gegarandeerd dealers en
nl|criminaliteit in de straat.â€ Dorpsbelang Hees laat juristen uitzoeken of juridisch nog stappen ondernomen kunnen
nl|worden om de 24-uursopvang tegen te houden. Landelijke toename Visser zegt te hopen dat na
nl|twee jaar een andere locatie is gevonden voor structurele uitbreiding. ,,We willen de flexibiliteit hebben
nl|om uit te kunnen breiden met in totaal uiteindelijk 27 extra opvangplekken. De behoefte is
nl|er niet alleen vanwege corona, we zien dat er ook landelijk een toename is van
nl|het aantal dak- en thuislozen. Daarop willen we voorbereid zijn. Het rijk heeft al 2
nl|miljoen euro toegezegd om dit mogelijk te maken.â€ En ik probeer ook iets te doen
nl|voor ouderen die veel alleen thuiszitten of mensen die iets ergs hebben meegemaakt. Voor hen
nl|maak ik gelukspost. Dat deed ik tijdens de eerste lockdown ook. Ik maak een vrolijke
nl|kaart, schrijf er een tekst op als 'Blijf sterk' of 'Een beetje liefde' en ik
nl|doe er een waxinelichtje en theezakje bij. De mensen die zo'n pakketje krijgen, weten dat
en|and from thence, by Whitehall, northward. What do you see?â€”Posted like silent sentinels all around
en|the town, stand thousands upon thousands of mortal men fixed in ocean reveries. Some leaning
en|against the spiles; some seated upon the pier-heads; some looking over the bulwarks of ships
en|from China; some high aloft in the rigging, as if striving to get a still
en|better seaward peep. But these are all landsmen; of week days pent up in lath
en|and plasterâ€”tied to counters, nailed to benches, clinched to desks. How then is this? Are
en|the green fields gone? What do they here? But look! here come more crowds, pacing
en|straight for the water, and seemingly bound for a dive. Strange! Nothing will content them
en|but the extremest limit of the land; loitering under the shady lee of yonder warehouses
en|will not suffice. No. They must get just as nigh the water as they possibly
en|can without falling in. And there they standâ€”miles of themâ€”leagues. Inlanders all, they come from
en|lanes and alleys, streets and avenuesâ€”north, east, south, and west. Yet here they all unite.
en|Tell me, does the magnetic virtue of the needles of the compasses of all those
en|ships attract them thither? Once more. Say you are in the country; in some high
en|land of lakes. Take almost any path you please, and ten to one it carries
en|you down in a dale, and leaves you there by a pool in the stream.
en|There is magic in it. Let the most absent-minded of men be plunged in his
en|deepest reveriesâ€”stand that man on his legs, set his feet a-going, and he will infallibly
en|lead you to water, if water there be in all that region. Should you ever
en|be athirst in the great American desert, try this experiment, if your caravan happen to
en|be supplied with a metaphysical professor. Yes, as every one knows, meditation and water are
en|wedded for ever. But here is an artist. He desires to paint you the dreamiest,
en|shadiest, quietest, most enchanting bit of romantic landscape in all the valley of the Saco.
en|What is the chief element he employs? There stand his trees, each with a hollow
en|trunk, as if a hermit and a crucifix were within; and here sleeps his meadow,
en|and there sleep his cattle; and up from yonder cottage goes a sleepy smoke. Deep
en|into distant woodlands winds a mazy way, reaching to overlapping spurs of mountains bathed in
en|their hill-side blue. But though the picture lies thus tranced, and though this pine-tree shakes
en|down its sighs like leaves upon this shepherdâ€™s head, yet all were vain, unless the
en|shepherdâ€™s eye were fixed upon the magic stream before him. Go visit the Prairies in
en|June, when for scores on scores of miles you wade knee-deep among Tiger-liliesâ€”what is the
en|one charm wanting?â€”Waterâ€”there is not a drop of water there! Were Niagara but a cataract
en|of sand, would you travel your thousand miles to see it? Why did the poor
nl|er aan hen wordt gedacht. Sommigen zullen denken: huh, wat is dit nou? Maar dat
nl|is toch juist leuk! Het zijn mensen die ik slechts vaag ken, bijvoorbeeld via mijn
nl|ouders of werk. Ik zet mijn naam op de kaart. Sommigen zullen denken: huh, wat
nl|is dit nou? Maar dat is toch juist leuk! Tijdens de herfstvakantie - ik werk
nl|als onderwijsassistent op een middelbare school - heb ik weer twintig kaarten gemaakt. Die heb
nl|ik bijvoorbeeld bij een meisje gebracht dat onlangs een goede vriendin is verloren en bij
nl|oudere mensen die ziek zijn geworden - geen corona. Steentje bijdragen Ik vind het heel
nl|leuk om iets voor een ander te doen. Ik houd er niet van om op
nl|de bank te zitten, in de krant te lezen dat het niet goed gaat en
nl|vervolgens niets te doen. Waarom zou ik de wereld niet iets mooier maken door mijn
nl|eigen steentje bij te dragen? Je ziet dat het mensen raakt als ze een kaartje
nl|krijgen. Een lockdown zegt niet dat je niets meer kunt en alleen op de bank
nl|mag zitten. Er zijn honderdduizend creatieve ideeÃ«n om deze periode door te komen. Met mijn
nl|eetclub gaan we tÃ³ch met zijn allen koken, digitaal, dat wel. Iemand zoekt een recept,
nl|deelt dat zodat we allemaal de boodschappen in huis kunnen halen en met de tablet
nl|erbij gaan we met zijn allen koken. En ik heb de vorige keer al een
en|poet of Tennessee, upon suddenly receiving two handfuls of silver, deliberate whether to buy him
nl|digitale pubquiz voor vriendinnen georganiseerd en online bingo gedaan met mijn familie. Toen had ik
nl|kleine prijsjes gekocht en ben ik die gaan thuisbezorgen. Met deze creatieve oplossinÂ­gen houd ik
nl|het nog wel vol, zonder gaat het heel zwaar worden Je kunt op zoveel manieren
en|him, at some time or other crazy to go to sea? Why upon your first
nl|sociaal bezig zijn, ook tijdens corona. Met deze creatieve oplossingen houd ik het nog wel
nl|vol, zonder gaat het heel zwaar worden. Alleen een wijntje drinken via de Skype is
nl|saai, maar als je er iets extra's bij onderneemt, is het best tof. De horeca
en|voyage as a passenger, did you yourself feel such a mystical vibration, when first told
en|that you and your ship were now out of sight of land? Why did the
en|old Persians hold the sea holy? Why did the Greeks give it a separate deity,
en|and own brother of Jove? Surely all this is not without meaning. And still deeper
en|the meaning of that story of Narcissus, who because he could not grasp the tormenting,
en|mild image he saw in the fountain, plunged into it and was drowned. But that
en|same image, we ourselves see in all rivers and oceans. It is the image of
nl|zou ook best een rol kunnen spelen door online kroegmomentjes te organiseren. Stuur iedereen voor
nl|6 euro een bierpakketje. Hoppa, weer een nieuw idee.â€˜â€™ Hoe beleeft u deze coronaperiode? Reageer
nl|hieronder in de reacties of mail ons: coronaserie@dpgmedia.nl Bekijk hier onze videoâ€™s over het coronavirus:
nl|Er komt waarschijnlijk een moment dat de vele steunmaatregelen van overheden en banken hun grens
nl|hebben bereikt, denkt Van Geest. Dat er nu nog weinig faillissementen zijn is vooral te
nl|danken aan het steunbeleid van de laatste maanden. Maar er zit volgens haar een einde
nl|aan wat bijvoorbeeld centrale banken kunnen doen. Dat geldt ook voor de coronasteun van de
nl|overheid. Als een bedrijf niet meer levensvatbaar is heeft meer geld toestoppen ook geen zin.
nl|De AFM-baas geeft wel aan dat het lastig is om te voorspellen hoe de crisis
nl|zich komende tijd verder zal ontwikkelen. De vooruitzichten op economisch herstel zullen in belangrijke mate
nl|afhangen van het verdere verloop van de pandemie. Vooral lager opgeleiden lopen waarschijnlijk een groter
nl|risico om hun baan te verliezen, omdat zij vaker een flexibel contract hebben. In een
nl|nieuw trendrapport merkt de AFM ook op dat de coronacrisis al langer bestaande risico's voor
nl|de financiÃ«le sector versterkt. Zo lijkt de coronaschok de terugkeer naar een hogere rente een
nl|paar jaar te hebben uitgesteld en de digitalisering te versnellen. Risicoâ€™s Verder ziet de AFM
nl|ook nog andere risico's die op de loer liggen. De financiÃ«le waakhond waarschuwt voor de
en|a coat, which he sadly needed, or invest his money in a pedestrian trip to
en|Rockaway Beach? Why is almost every robust healthy boy with a robust healthy soul in
nl|mogelijke gevolgen van de dreigende harde brexit. Door stroef verloop van de onderhandelingen tussen de
nl|Europese Unie en het Verenigd Koninkrijk is het steeds minder aannemelijk dat de deadline voor
nl|een geordende brexit van 31 december gehaald wordt. Daarbij ontbreekt het nog aan goede afspraken
nl|over bijvoorbeeld de effectenhandel en financiÃ«le dienstverlening. De AFM roept bedrijven in binnen- en buitenland
nl|nogmaals op zich goed voor te bereiden op een harde brexit. Volgens de toezichthouder hebben
nl|veel grote bedrijven dit inmiddels gedaan, maar nog niet iedereen lijkt alles op orde te
nl|hebben. Met een goede voorbereiding zijn onnodige problemen echter te voorkomen. Bijvoorbeeld veel grote obligatieplatformen
nl|uit Londen hebben afgelopen jaren al vergunningen geregeld voor een vestiging in Nederland om hun
nl|toegang tot de Europese markt zeker te stellen. De Nederlandsche Bank (DNB) voorspelde bijvoorbeeld dat
nl|de economie wel met 12 procent terug zou kunnen vallen als het weer fout zou
nl|gaan. Daar wordt inmiddels geen rekening meer mee gehouden, laat de woordvoerder van DNB weten.
nl|Hoe groot de teruggang wel wordt, zijn ze nog aan het berekenen. Ook het Centraal
nl|Plan Bureau is druk aan het rekenen aan een nieuwe raming. Die wordt eind volgende
en|the ungraspable phantom of life; and this is the key to it all. Now, when
en|I say that I am in the habit of going to sea whenever I begin
en|to grow hazy about the eyes, and begin to be over conscious of my lungs,
en|I do not mean to have it inferred that I ever go to sea as
en|a passenger. For to go as a passenger you must needs have a purse, and
en|a purse is but a rag unless you have something in it. Besides, passengers get
en|sea-sickâ€”grow quarrelsomeâ€”donâ€™t sleep of nightsâ€”do not enjoy themselves much, as a general thing;â€”no, I never
en|go as a passenger; nor, though I am something of a salt, do I ever
en|go to sea as a Commodore, or a Captain, or a Cook. I abandon the
nl|maand verwacht. Naoorlogs record De vorige uitbraak leidde tot een krimp van de economie van
nl|8,5 procent. Dat was een naoorlogs record. De horeca ging dicht, net als scholen en
nl|fitnesscentra. Reizen en buitenlandse vakanties werden moeilijk tot onmogelijk gemaakt. Kappers en schoonheidsspecialisten moesten stoppen.
nl|Ook winkels die open mochten blijven, sloten massaal de deuren. Uit voorzorg, om het personeel
nl|te beschermen of omdat er toch geen klanten meer kwamen. ,,De maatregelen waren toen heel
nl|streng. Er werd toen veel van de mensen gevraagd'', zegt Marieke Blom, hoofd Economisch Bureau
nl|Nederland bij ING. ,,Nu is dat minder. We zien dat het effect op de economie
nl|nu minder is dan tijdens de eerste lockdown.'' Deze crisis is heel anders dan andere
nl|crises. Dan zie je meestal dat alle sectoren geraakt worden. Nu zijn de verschilÂ­len heel
nl|groot Marieke Blom, hoofd Economisch Bureau Nederland bij ING Dat de lockdown nu minder streng
nl|is, ziet ook Leontine Treur, econoom bij de Rabobank. ,,Sportscholen en kappers zijn nu open.
nl|Al met al verwachten wij dat door de nieuwe maatregelen de economie nog een half
nl|procentpunt meer krimpt. We gaan nu uit van 5,7 procent krimp in plaats van 5,2.''
en|glory and distinction of such offices to those who like them. For my part, I
nl|Toch moet de 0,5 procent extra krimp niet te lichtzinnig worden genomen, stelt Blom. Zij
nl|vindt de tik wel degelijk aanzienlijk. ,,Die halve procent komt bovenop de bestaande krimp'', zegt
nl|ze. ,,Bovendien is deze crisis heel anders dan andere crises. Dan zie je meestal dat
nl|alle sectoren geraakt worden. Nu zijn de verschillen heel groot. Horeca, transport, reizen, cultuur en
nl|recreatie zijn sectoren die het hardst getroffen worden. Supermarkten draaien juist veel beter. De industrie
nl|heeft veel minder last van het coronavirus dan we eerst dachten. Ook de bouw draait
nl|nog door.â€˜â€™ Bedrijven hebben ook van de vorige lockdown geleerd en spelen nu beter in
nl|op de maatregelen. ,,Tijdens de eerste lockdown viel 80 procent van de omzet weg in
en|acres (5.3 km2) property. This property is largely covered with woodland and fresh-water swamp making
nl|de horeca. Nu is dat 65 procent'', zegt Blom. Restaurants stappen bijvoorbeeld veel sneller over
nl|op afhalen en bezorgen. ,,De economische dip is nu minder, maar zal langer duren'', verwacht
nl|Treur. ,,Wij denken dat de economie volgend jaar minder zal herstellen dan we eerder dachten.''
nl|Dat komt doordat de Rabobank ervan uitgaat dat de gedeeltelijke lockdown nog een tijdje aanhoudt.
nl|We zien dat de steunpakÂ­ketÂ­ten effectief zijn. We verwachten dat de klap later komt Leontine
nl|Treur, econoom bij de Rabobank Ook de werkloosheid zal volgend jaar oplopen, verwacht de Rabobank.
nl|,,We zien dat de steunpakketten effectief zijn. We verwachten dat de klap later komt'', aldus
nl|Treur. Tot nu toe verloren vooral flexwerkers hun baan. Maar nu kondigen de eerste bedrijven
nl|al ontslagen van vast personeel aan. En naarmate het herstel langer uitblijft, zullen meer bedrijven
nl|gedwongen de deuren sluiten. Voorspellen is en blijft lastig, omdat niemand weet of en hoe
nl|snel we erin slagen het virus onder controle te krijgen. In China groeit de economie
nl|weer. In een open en democratische samenleving als Nederland is dat moeilijker te realiseren. ,,Testen
nl|en opsporen zijn daar- bij erg belangrijk. Als we dat goed voor elkaar hebben, kan
nl|de economie zich sneller herstellen'', aldus Blom. Cruiseschip Aurora ligt in het Spaarne klaar om
nl|de eerste gasten op te vangen. Het is de bedoeling dat vanaf maandag 9 november
nl|de eerste daklozen op het schip worden gehuisvest. Het schip ligt in het water langs
en|abominate all honorable respectable toils, trials, and tribulations of every kind whatsoever. It is quite
en|as much as I can do to take care of myself, without taking care of
en|ships, barques, brigs, schooners, and what not. And as for going as cook,â€”though I confess
en|there is considerable glory in that, a cook being a sort of officer on ship-boardâ€”yet,
en|somehow, I never fancied broiling fowls;â€”though once broiled, judiciously buttered, and judgmatically salted and peppered,
en|there is no one who will speak more respectfully, not to say reverentially, of a
en|broiled fowl than I will. It is out of the idolatrous dotings of the old
en|Egyptians upon broiled ibis and roasted river horse, that you see the mummies of those
en|creatures in their huge bake-houses the pyramids. The main campus is housed on a 1,300
nl|de Spaarndamseweg ter hoogte van de Floresstraat. Het vaartuig wordt geflankeerd door een ander schip,
nl|de Amsterdam. Na verontruste geluiden van omwonenden benadrukt een gemeentevoorlichter dat dat schip niet voor
nl|opvang wordt ing Het kabinet heeft de voet op de rem. De vraag is alleen
nl|nog hoe diep het het pedaal in wil trappen. Dat premier Mark Rutte dinsdagavond verdere
nl|aanscherping bekend maakt, is zeker. Zo heeft het kabinet besloten om een negatief reisadvies af
nl|te geven voor vakantiereizen naar het buitenland in de kerstvakantie. Het wil niet wÃ©Ã©r overvallen
nl|worden door skiÃ«rs die het virus mee terugbrengen, is de gedachte. Maar het palet aan
nl|mogelijke maatregelen is breder. Want zoals een ingewijde zegt: â€œKiezen we voor de lange weg,
nl|of gaan meer doen om het virus nu sneller te raken?â€ Daarom is het â€˜tamelijk
nl|zekerâ€™ dat het kabinet musea, bioscopen, bibliotheken en theaters vanaf donderdag voor twee weken sluit.
nl|Dat geldt dan ook voor pretparken en dierentuinen. Sportscholen zouden uitgezonderd worden, juist om burgers
nl|een â€˜uitlaatklepâ€™ te laten behouden, stellen bronnen. Samenscholen Ook wordt erover gedacht het maximum aantal
nl|mensen dat samen op straat mag samenscholen, terug te brengen: van vier naar twee. Het
nl|zijn maatregelen waarover nog tot maandagavond werd gedebatteerd, want al bij het ministersoverleg op het
nl|Catshuis zondag bleken er (wederom) twee stromingen te botsen in het kabinet. Of het in
nl|â€˜ruzieachtigeâ€™ sfeer ging, of gewoon â€˜stevig inhoudelijkâ€™, daarover circuleren verschillende lezingen. Wel is zeker dat
nl|de discussie langs twee lijnen loopt: zij die steviger willen ingrijpen en zij die versoepeling
nl|prediken. Zo zouden premier Mark Rutte en ministers Hugo de Jonge en Tamara van Ark
nl|(beiden van Volksgezondheid) liever strengere maatregelen afkondigen, terwijl andere ministers terughoudender zijn. Horeca In dat
nl|tweede kamp is minister Ferd Grapperhaus (Justitie) te vinden, samen met de â€˜economische driehoekâ€™ van
nl|Eric Wiebes (Economische Zaken), Wopke Hoekstra (FinanciÃ«n) en Wouter Koolmees (Sociale Zaken). Het voornoemde kwartet
nl|waarschuwde nog eens voor de economische schade die verergerd kan worden met zware maatregelen. Om
nl|die reden zou het kabinet ook nog geen besluit hebben genomen over wanneer de horeca
nl|weer open zou kunnen gaan. De optie volgens het â€˜strenge kampâ€™ is: dicht tot na
nl|de jaarwisseling. De â€˜coulantereâ€™ ministers willen juist heropening vÃ³Ã³r de feestdagen. Premier Rutte begrijpt dat
nl|horecaondernemers zijn geschrokken van het bericht dat zij â€˜tot in decemberâ€™ gesloten moeten blijven. â€œMaar
nl|het is niet de tijd helaas om blijde boodschappen te brengen. Dat is vreselijk. Ik
nl|vind het echt verschrikkelijk, maar dat is nu eenmaal zo,â€ zei hij vrijdag. Punt is
nl|namelijk dat het aantal besmettingen ook maandag voor de derde dag op rij daalde, maar
nl|de kentering misschien te traag is. In de ziekenhuizen is van een afvlakking bijvoorbeeld nog
en|it a very diverse wetland which is home to a number of somewhat rare plant
en|species. The campus comprises 237 buildings and 5.1 million square feet (474,000 m2) of building
en|space. The nearly universal use of bricks in the campus's construction â€“ estimated at 15,194,656
en|bricks as of July 27, 2010[15] â€“ prompted students to give it the semi-affectionate nickname
en|"Brick City," reflected in the name of events such as the annual "Brick City Homecoming."
en|Though the buildings erected in the first few decades of the campus's existence reflected the
en|architectural style known as brutalism, the warm color of the bricks softened the impact somewhat.
en|More recent additions to the campus have diversified the architecture while still incorporating the traditional
en|brick colors. The main campus was listed as a census-designated place in 2020.[16] In 2009,
en|the campus was named a "Campus Sustainability Leader" by the Sustainable Endowments Institute.[17] The residence
en|halls and the academic side of campus are connected with a walkway called the "Quarter
en|Mile." Along the Quarter Mile, between the academic and residence hall side are various administration
en|and support buildings. On the academic side of the walkway is a courtyard, known as
en|the Infinity Quad due to a striking polished stainless steel sculpture (by Jose' de Rivera,
en|1968, 19'Ã—8'Ã—2â€‹1â„2') of a continuous ribbon-like MÃ¶bius strip (commonly referred to as the infinity loop
nl|geen sprake. Snelheid Ernst Kuipers, voorzitter van het Landelijk Netwerk Acute Zorg (LNAZ), benadrukte maandag
nl|nog maar eens dat â€˜extra maatregelenâ€™ de â€˜snelheid van de dalingâ€™ kunnen bespoedigen. En dat
nl|is volgens hem ook belangrijk omdat reguliere operaties nu worden uitgesteld, vanwege de coronadruk op
nl|ziekenhuizen. â€œJe bereikt dan sneller het niveau waar je de reguliere zorg kan hervatten.â€ Ook
nl|het zogenoemde reproductiegetal dat vertelt hoeveel anderen een zieke besmet, de R, is officieel nog
nl|niet onder de waarde 1 vastgesteld, waar het kabinet het hebben wil. (De laatste meting
nl|was 9 oktober). Of zoals Rutte het zei: â€œWe zitten nog heel ver af van
nl|het punt waar we het willen hebben.â€ Winkels Daarom werden de afgelopen dagen ook andere
nl|vergaande maatregelen â€˜verkendâ€™. Zo is besproken om ook winkels de komende twee weken te sluiten,
nl|al lijkt dat niet door te gaan. Burgemeesters is verder gevraagd om plannen te maken
nl|voor regionale lockdowns en de invoering van een lokale avondklok. Ook maandagavond werd daarover gesproken
nl|in het veiligheidsberaad, maar de burgemeesters bleken de afgelopen weken vaak hopeloos verdeeld. De Ã©Ã©n
nl|wilde strenger, de ander juist niet. In kabinetskringen werd men zo chagrijnig van die tweedracht,
nl|dat het een eigen koers besloot te varen met uniforme, landelijke maatregelen. Ook overigens omdat
nl|het aantal besmettingen daartoe noopte. Dat het kabinet geen heilige huisjes spaart, blijkt uit het
nl|feit dat ook door het RIVM is â€˜doorgerekendâ€™ wat de sluiting van scholen zou bijdragen.
nl|Zo is naar drie varianten gekeken. Alle scholen dicht, alleen de basisscholen, of alleen middelbare
nl|scholen. Uit de modellen blijkt dat sluiting van alle scholen het reproductiegetal verder zou kunnen
en|because if the sun hits the strip at a certain angle it will cast a
en|shadow in the shape of an infinity symbol on the ground) in the middle of
en|it; on the residence hall side is a sundial and a clock. These symbols represent
en|time to infinity.[dubious â€“ discuss] The Quarter Mile is actually 0.41 miles (0.66 km) long
en|when measured between the mobius sculpture and the sundial. The name predates a Sigma Pi
en|Fraternity fundraiser called Quarter the Quarter-Mile, where donated quarters were lined up from the sundial
en|to the Infinity Sculpture.[18] Standing near the Administration Building and the Student Alumni Union is
en|The Sentinel, a steel structure created by the acclaimed metal sculptor, Albert Paley. Reaching 70
en|feet (21 m) high and weighing 110 tons, the sculpture is the largest on any
en|American university campus. There are four RIT-owned apartment complexes: Global Village, Perkins Green, Riverknoll and
en|University Commons. Along the Quarter Mile is the Gordon Field House, a 160,000-square-foot (15,000 m2),
en|two-story athletic center. Opened in 2004 and named in honor of Lucius "Bob" Gordon and
en|his wife Marie, the Field House hosts numerous campus and community activities, including concerts, career
en|fairs, athletic competitions, graduations, and other functions. Other facilities between the residence halls and academic
en|buildings include the Hale-Andrews Student Life Center, Student Alumni Union, Ingle Auditorium, Clark Gymnasium, Frank
en|Ritter Memorial Ice Arena, and the Schmitt Interfaith Center. The Red Barn at the west
en|end of the campus is the site of RIT's Interactive Adventures program. Park Point at
en|RIT (originally referred to as "College Town") is an 80,000-square-foot (7,400 m2) multi-use residential and
en|commercial enterprise on the northeast corner of the campus.[19] Park Point is accessible to the
en|rest of the RIT campus through a regular bus service loop, numerous pedestrian paths connecting
en|Park Point to the RIT Main Loop, and main roads. Although originally intended as added
en|student housing, financial penalties resulting from developing on swampland led RIT to lease Park Point
en|to Wilmorite for a period of twenty years and subsequently develop the property without the
en|university incurring additional fees. For medicines to work safely, itâ€™s vital to have strong systems
nl|drukken, zelfs naar 0,74, waar het RIVM nu â€˜inschatâ€™ dat het op 0,88 staat, dus
nl|al onder de 1. Toch ligt juist de sluiting van scholen gevoelig. Premier Rutte gaf
nl|de afgelopen weken aan dat zoiets echt een â€˜aller-allerlaatste optieâ€™ zou zijn. ophef rond de
nl|Nederlandse moslimgemeenschap, dan is Yassin Elforkani niet ver weg. Wat je ook vindt van de
nl|imam van de Blauwe Moskee, angst om stelling te nemen heeft hij niet. Daarbij verruilt
nl|hij soepel het ene voor het andere kamp.  Afgelopen week bepleitte hij het strafbaarstellen
nl|van het beledigen van de profeet Mohammed. (Ex-)politici vinden het zwichten voor terreur. Een groot
nl|deel van de moslimgemeenschap omarmt het voorstel, getuige een petitie met tienduizenden handtekeningen.  Elforkani
nl|(1982, Heerhugowaard) maakte naam als jongerenimam en radicaliseringsdeskundige, die waarschuwde voor de verleiding van IS
nl|en andere terreurgroepen. Tal van overheden huurden hem in voor deradicalisering.  Toen het islamitische
nl|Cornelius Haga Lyceum nog moest worden opgericht, schoof de gemeente Amsterdam hem informeel (en vergeefs)
nl|naar voren als bestuurder. En toen de AIVD schooldirecteur Soner Atasoy betichtte van radicalisering, steunde
nl|Elforkani als een van de zeer weinige moslimvoorlieden de roep van regering en stadsbestuur om
nl|zijn vertrek.  â€˜Wij zijn Charlieâ€™  Na de arrestatie van een Pakistaan in 2018
nl|die had gedreigd Geert Wilders te doden, riep Elforkani moslims op de PVV-leider te beschermen.
nl|En na de aanslag op Charlie Hebdo in 2015 demonstreerde hij als woordvoerder van het
nl|Contactorgaan Moslims en Overheid (voor de overheid het voornaamste aanspreekpunt van de moslimgemeenschap) in Amsterdam
nl|aan de zijde van premier Rutte. Radicale moslims verklaarden hem daarop tot â€˜afvalligeâ€™, in die
nl|kringen een vrijbrief om hem iets aan te doen.  Afgelopen vrijdag vroeg nieuwssite Wij
nl|blijven hier! waarom hij destijds â€˜Wij zijn Charlieâ€™ had geroepen. Weer legde hij uit niet
nl|achter de Mohammedcartoons te staan, maar dat hij had gehandeld uit schrik over de gebeurtenissen.
nl|Hij zei niet genoeg tijd te hebben gehad er goed over na te denken en
nl|dat hij er had gestaan in een â€˜verbindende rolâ€™.  Bedreigingen  Elforkani is gewend
nl|aan bedreigingen, ook uit extreemrechtse hoek. Vorig jaar trok hij de aandacht met de versterkte
nl|gebedsoproep op vrijdag. In de Blauwe Moskee in Nieuw-West hebben vrouwen, jongeren en bekeerlingen voorname
nl|posities en is Nederlands de voertaal. Het maakt de moskee tot bruisend, vooruitstrevend islamitisch bastion.
nl| Elforkani streefde lange tijd een gematigde islam na. â€œIk heb al zo vaak gezegd
nl|dat de Moslimbroeders, de salafisten en al dat soort orthodoxe gasten eens moeten gaan nadenken,â€
nl|zei hij in 2015 tegen Vrij Nederland. â€œZij zorgen ervoor dat de islam over honderd
nl|jaar failliet is als ze zo doorgaan.â€  Drie jaar later was hij in Het
nl|Parool genuanceerder over het salafisme: â€œHet is een variant van de islam. Er wordt erg
nl|zwart-wit gedacht, maar dat kan ook voordelen hebben: ze hebben zichzelf de opdracht gegeven te
nl|strijden tegen radicalisering.â€  Geharnaste salafisten  Sinds enkele jaren biedt Elforkani geharnaste salafisten een
nl|podium. Zoals imam SaÃ¯d Amrani, die de gelijkheid tussen man en vrouw betwist en verbonden
nl|is aan Al-Fitrah, een beruchte fundamentalistische onderwijsorganisatie. Of Umair Bantvawala, in 2016 gastheer in Almere
nl|van de Britse shariageleerde Haitam al-Haddad, die in verband wordt gebracht met haatdragende uitspraken.
nl|De ultraorthodoxe imam Rachid Nafi is ook gastspreker in de Blauwe Moskee. Met hem was
nl|Elforkani een paar jaar geleden in Saoedi-ArabiÃ«, getuige een foto waarop ook Aboe Ismail staat,
nl|de imam van de Haagse As-Soennahmoskee volgens wie ongelovigen in de hel â€˜kokende olieâ€™ moeten
nl|drinken. De foto stond kortstondig op internet. Ismail stond een keer geprogrammeerd voor een lezing
nl|in de Blauwe Moskee, die bij gebrek aan belangstelling werd afgelast.  In de line-up
nl|van de Blauwe Moskee figureerde eveneens Asma Claassen, vorig jaar in het nieuws als auteur
nl|van islamitische lesboekjes met omstreden passages over homoseksualiteit en kledingvoorschriften. Nog vaker spreekt de onder
nl|jongeren populaire prediker Mohamed Abdulahi, die zichzelf â€˜de gezelligste salafist van Nederlandâ€™ noemt. Afgelopen week
nl|riep hij op tot een boycot van Franse producten uit protest tegen president Macrons reactie
nl|op de recente terreuraanslagen.  Elforkani zegt de verschillende stromingen in de islam een plek
nl|te willen geven, ook om zoveel mogelijk jongeren te bereiken. Het alternatief is dat ze
nl|ondergronds gaan.  Geld uit Koeweit  De Blauwe Moskee is neergezet met geld uit
nl|Koeweit. Dat gegeven vormt de basis voor de door Elforkani ontkende beschuldiging dat hij lid
nl|is van de Moslimbroeders, een schimmige organisatie die islamisering van de samenleving zou nastreven. Onderdeel
nl|van de bewijsvoering is een video van het gebed dat Elforkani vorig jaar in het
nl|Arabisch uitsprak ter nagedachtenis aan Mohammed Morsi, de afgezette president en leider van de Moslimbroederschap
